sentence 1,sentence 2,score,predicted score,loss
3 people walking through a small field.,Three people at the mall.,0,0.5363485813140869,0.4613294303417206
"A gray-haired woman wearing tan pants, a yellow and white jacket and sunglasses is sitting on a bench.",The woman is reading.,1,1.0412248373031616,1.9988963603973389
a young boy using a field microscope to identify a field specimen during a field trip.,The boy is on a science field trip.,1,1.376383900642395,0.7611096501350403
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.,A man is wearing a blue shirt.,1,1.1987460851669312,2.2122087478637695
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also.,A man is wearing nothing.,0,1.0992292165756226,1.068795084953308
A man with a striped shirt looks at a load of green and yellow vegetables on the back of a truck.,A man selling vegetables from the back of a truck.,1,1.1455296277999878,0.7413387894630432
Some elderly people are playing instruments in a park.,A group of old people are outdoors playing music.,2,1.4122064113616943,0.4961693584918976
A woman in a red long-sleeved shirt and blue jeans stands at the lectern speaking at or about GLAM U WIKI.,A woman is standing at a lectern.,2,0.7697886228561401,1.2352774143218994
A woman building herself a sand castle.,a women is helping a kid make a sand castle,1,0.8896796703338623,0.4419513940811157
An old dusty car is half way in the brown water.,Someone wrecked their car a long time ago.,1,1.0066357851028442,0.6281362771987915
A woman in red shorts is writing on a tablet.,A woman is taking notes.,1,0.7406222224235535,1.3132309913635254
"Man on bike, with bike clothing and helmet on, having trouble maneuvering through sand from beach.",The man is riding in a bike race.,1,0.6627140641212463,0.9622985124588013
Boy in midair on bicycle,The boy is falling off of his bicycle.,1,0.7431140542030334,0.6761525869369507
"Two women are in a small kitchen, with a lit up portrait of Mr. T in the background.",They are in the kitchen.,2,0.5790947675704956,1.3791190385818481
"A man with an orange hat in a yellow canoe paddles along a river in a wooded, mountainous area.",The man is watching tv,0,0.7639375925064087,0.7586514353752136
Three children play on the grass under a multicolored umbrella and wearing rainbow colored outfits.,Children play on the grass surrounded by bright colors.,2,0.7353833317756653,2.2710938453674316
A man in a wetsuit surfing.,The surboard the man is on is yellow.,1,0.9932504892349243,0.9382063746452332
A group packs food into boxes in a cold field.,The group is packing food.,2,0.8478562235832214,1.430274248123169
A girl with a balloon animal in her left hand looks up as a person on stilts leans down to show the girl something.,A girl is swimming in a pool.,0,0.43678054213523865,0.31941354274749756
A young woman and some friends at a party.,Friends are enjoying their time together.,1,1.2837529182434082,0.7999262809753418
batter hits a baseball,A man at home plate hits a baseball with the bat.,1,0.5920676589012146,1.2635674476623535
A young lady and group of younger girls watching a group of military men drive down the road at a parade.,Women are watching a parade.,2,1.545293927192688,0.384493350982666
A soccer team is standing on the field waiting for their time to make a move.,People are eating live turtles.,0,0.5545550584793091,0.5040751099586487
"Women of India performing with blue streamers, in beautiful blue costumes.",indian women are performing a religious ritual together,1,1.2762163877487183,1.1215659379959106
A cobblestone street lined with houses and some pedestrians milling around.,Humans are outside meandering around.,2,1.182356595993042,0.861020565032959
"Many people standing outside of a place talking to each other in front of a building that has a sign that says ""HI-POINTE.""",The group of people aren't inide of the building.,2,0.7740331888198853,1.6294575929641724
A man riding his bike wearing his helmet in front of an audience.,A man is riding his bike,2,0.7475383877754211,1.3306586742401123
a blue and gray race car driving on a dirt track.,A race car is driving on a dirt track.,2,1.2687339782714844,0.7074210047721863
"Two guys on a couch, one is looking up the other is looking away with a cup in his hand.",They are boyfriends.,1,0.8033180832862854,1.6523793935775757
"A young boy is taking a nap underneath a piece of cardboard that reads, ""Connie Facial Tissues.""",The cardboard makes for a poor blanket,0,0.8009260892868042,1.2707974910736084
Two men stand on stairs with an assortment of chairs and a woven basket in the foreground.,The basket is woven.,2,0.7419562339782715,1.4662067890167236
Blond woman overlooking Seattle Space Needle scene.,A man enjoying the view of the golden gate bridge.,0,0.5189841389656067,0.6032423973083496
A light technician man with tribal tattoos aiming a spotlight over a balcony.,A person is working at a theatre.,1,1.3551104068756104,1.4779257774353027
A man is scrapping paint off a window.,A man is cleaning a window.,2,1.4522444009780884,0.42696651816368103
The guy in the black jacket is standing on his hand on a checkered rectangle.,The husband mows the lawn.,0,0.8348703384399414,1.0246798992156982
A dog is on the beach near a ball.,A dog is playing ball with his owner.,1,0.6799380779266357,0.6233773231506348
"An older, barefoot boy is talking to a younger, shirtless boy in flip flips in the middle of the street.",Two brothers are playing tennis.,0,0.8031684160232544,0.7949352264404297
A woman is painting a mural of a woman's face.,There is a woman painting for fun.,1,0.9392743706703186,0.19171936810016632
A woman wearing a brown jacket and brown pants is walking her two dogs along the beach as they follow another person.,A man and women take their dogs for a walk on the beach.,1,0.7034391760826111,0.5746108889579773
People of another country are gathered at the farmer's market.,Foreigners assembled at a clothing store.,0,0.8970932364463806,1.1982276439666748
Several young people standing next to ten-speed bikes.,The young people are getting ready for a bike race.,1,0.88744056224823,0.19490401446819305
A man wearing a blue shirt and headphones around his neck raises his arm.,A man is raising his arm to get someones attention.,1,1.0202646255493164,0.9475324153900146
A man sitting on the ground carving a green coconut with a large knife.,The man is black.,1,0.999380350112915,0.7595933079719543
A large black dog and a small brown dog are playing in the house.,The dogs are playing in the yard.,0,0.92731773853302,0.7779513001441956
A woman with a guitar smiles in front of a microphone.,A woman is singing.,1,1.4110339879989624,2.431652069091797
People standing near trash bags outside.,People wait for the trash collectors.,1,0.8265851736068726,0.27626925706863403
A young girls with red-hair who is wearing jeans and a black vest jumps up in the air over a sandy hill.,A young Asian girl jumping over a sand hill on the beach.,0,0.421994686126709,0.40183496475219727
"Two men, in their later years, one wearing a hat, the other wearing glasses are fixing some sort of machine.",The men are trying to fix a car.,1,0.667417049407959,0.588074266910553
"A man and a woman wearing costume glasses (with attached eyebrows, nose, and moustache) and holding cigars.",The people are blowing smoke out of their mouths.,1,0.8749319314956665,0.7475204467773438
A man is painting a city scene on a canvas in the street.,A man is painting some dolphins.,1,0.7973692417144775,1.4179993867874146
"A young boy, wearing a helmet, in shorts and a t-shirt and a pair of binoculars around his neck is playing outside.",The boy has nothing around his neck.,0,0.6576095223426819,0.7267774939537048
A group of women are trying to sell their vegetable harvest.,A group of women are fishing,0,1.3610292673110962,1.5663387775421143
A woman in a striped shirt is walking a horse across a street.,An old woman in a red and blue striped shirt is walking a large black horse across a street.,1,1.6421947479248047,1.7404533624649048
A man in a red delivery truck is talking to someone is a black coat.,A woman in a red delivery truck is talking to someone is a black coat.,0,1.3688479661941528,1.9510493278503418
A man is roller-skating down the wall next to some white steps.,A woman is paying for lunch.,0,0.8778167963027954,1.249046802520752
